Burg Altleiningen,Burgstraße,Altleiningen,1100!um 1100/20,"um 1100/20 gegründete Spornanlage, nach Zerstörung im Bauernkrieg seit 1532 schlossartiger Wiederaufbau; im Südwesten staufische Buckelquadermauer, wohl Rest des Bergfrieds, 13. Jahrhundert, am dreigeschossigen Nordflügel Mauersubstanz des 16. und 17. Jahrhunderts; landschaftsprägend",//commons.wikimedia.org/wiki/Category:Burg_Altleiningen,49.511434,8.08245
Spolie,"Oberdorf,
Marktstraße, an Nr. 13",Dirmstein,1700!18. Jahrhundert,"Hoftor-Schlussstein, 18. Jahrhundert",,49.563859,8.246535
Vierseithof,"Oberdorf,
Marktstraße 15",Dirmstein,1700!erstes Viertel des 18. Jahrhunderts,"Vierseithof, erstes Viertel des 18. Jahrhunderts; spätbarocker Torhausbau, Muschelnische in Ädikula bezeichnet 1721; Kellerzugang der Scheune bezeichnet 1805",,49.564014,8.24646
Wohnhaus,"Oberdorf,
Marktstraße 17/19",Dirmstein,1750!Mitte des 18. Jahrhunderts,"spätbarockes Eckwohnhaus mit Mansarddach, Mitte des 18. Jahrhunderts; neubarocker Ladeneinbau",,49.564173,8.246384
Gasthaus „Drei Könige“,"Oberdorf,
Metzgergasse 1, Obertor 2",Dirmstein,1700!erstes Drittel des 18. Jahrhunderts,"zuvor Gasthaus „Luitpold“; langgestreckter Putzbau mit aufwändiger Fassade, erstes Drittel des 18. Jahrhunderts",,49.564281,8.246519
Franz Rothermels Haus,"Oberdorf,
Metzgergasse 7",Dirmstein,,"Dreiseithof, erste Hälfte des 18. Jahrhunderts; spätbarocker Walmdachbau, teilweise mit Zierfachwerk",,49.564209,8.247634
Ältestes Haus,"Oberdorf,
Metzgergasse 10",Dirmstein,1596,"Walmdachbau, teilweise mit Fachwerk, im Kern von 1596, Hoftor bezeichnet 1619",,49.564072,8.247892
Kornhof,"Oberdorf,
Metzgergasse 19",Dirmstein,1836,Hofanlage mit Torhaus; Wohnhaus bezeichnet 1836,,49.564452,8.248814
Hofanlage,"Oberdorf,
Metzgergasse 21",Dirmstein,1741,"spätbarocke Hofanlage, datiert 1741; Krüppelwalmdachbau mit Renaissanceportal, Stuckdecken; gewölbter Stall",,49.564303,8.248943
Laurentiuskirche,"Oberdorf,
Mitteltor 2",Dirmstein,1200!ab dem 13. Jahrhundert,"Simultankirche; mittelalterlicher Turm aus dem 13. Jahrhundert, oberstes Geschoss und welsche Haube von 1904; barocker Saalbau, 1742–46, eventuell unter Beteiligung Balthasar Neumanns",,49.562994,8.247459
Altes Rathaus,"Oberdorf,
Mitteltor 3",Dirmstein,1721!gegen 1721,"repräsentativer spätbarocker Walmdachbau, gegen 1721",,49.563349,8.247652
Wohnhaus,"Oberdorf,
Mitteltor 7",Dirmstein,1818,"Eckwohnhaus, bezeichnet 1818; spätbarockes Fachwerkobergeschoss, Ladeneinbau von 1930",,49.563532,8.248041
Katholisches Pfarrhaus,"Oberdorf,
Mitteltor 22",Dirmstein,1700!Anfang des 18. Jahrhunderts,"Hofanlage, Anfang des 18. Jahrhunderts; repräsentativer Krüppelwalmdachbau, bezeichnet 1707 und 1719 (Umbau)",,49.563737,8.248832
Bahnhof,"Außerhalb der beiden Siedlungskerne,
Obersülzer Straße 2",Dirmstein,1890,"späthistoristischer Backsteinbau, Neurenaissance, 1890",,49.567116,8.24869
Torfahrt,"Oberdorf,
Obertor, an Nr. 1",Dirmstein,,spätbarocke Torfahrt,,49.56425,8.246083
Hofanlage,"Oberdorf,
Obertor 3",Dirmstein,1700!18. Jahrhundert,"barocke Hofanlage; Torhausbau, zweite Hälfte des 18. Jahrhunderts, teilweise mit Fachwerkobergeschoss um 1700, Scheune mit zweischiffigem Stall, in einem Nebengebäude Volutenstein aus dem 18. Jahrhundert",,49.564474,8.245938
Jesuitenhof,"Oberdorf,
Obertor 4",Dirmstein,1500!16. Jahrhundert,"Hofanlage; stattlicher Renaissance-Wohnbau mit Treppenturm, 16. Jahrhundert, teilweise ausgebaut 1921, Toranlage aus dem 18. Jahrhundert; auf dem Wingertgelände spätklassizistischer Gartenpavillon",,49.564538,8.246064
Hofmauer und Tor,"Oberdorf,
Obertor, zu Nr. 5",Dirmstein,1600!ab 1600,"verputzte Bruchsteinmauer, Rundbogentor bezeichnet 1710, Torpfeiler um 1600",,49.564634,8.24578
Quadtsches Schloss,"Oberdorf,
Obertor 6",Dirmstein,1740!um 1740,"ausgedehnte Hofanlage; repräsentativer spätbarocker Mansardwalmdachbau, um 1740, gründerzeitliches Hoftor, Wirtschaftsbauten des 19. und 20. Jahrhunderts, Garten und Wingert mit Bruchsteinmauer eingefasst",,49.56475,8.245588
Neidkopf,"Oberdorf,
Obertor, an Nr. 9",Dirmstein,1775!spätes 17. Jahrhundert,"groteske Sandsteinmaske, spätes 17. Jahrhundert",,49.564627,8.245078
Ziegelhütte,"Oberdorf,
Obertor 11",Dirmstein,1820!1820er Jahre,"mehrteiliger klassizistischer Bruchsteinbau, wohl aus den 1820er Jahren",,49.564829,8.242609
Toranlage,"Oberdorf,
Paulushof, an Nr. 1",Dirmstein,1850,"Toranlage eines Torhausbaus, bezeichnet 1850; Sandsteinpfeiler des Vorgängers, bezeichnet 1594",,49.561466,8.246755
Hofanlage,"Oberdorf,
Salzgasse 2",Dirmstein,1775!spätes 18. oder frühes 19. Jahrhundert,"Hofanlage, spätes 18. oder frühes 19. Jahrhundert, mit Krüppelwalmdachbau",,49.563882,8.247865
Wohnhaus,"Niederdorf,
Schloßgasse 2",Dirmstein,,spätbarocker Walmdachbau,,49.563892,8.258484
Spormühle,"Oberdorf,
Spormühlenweg 12",Dirmstein,1700!18. Jahrhundert,"Vierseithof, 18. Jahrhundert; Torbau mit Walmdach, bezeichnet 1757, eingeschossiges spätbarockes Wohnhaus, Eindeckung und Gauben um 1900, Wirtschaftbau und Mühlengebäude",,49.559601,8.244564
Feldkreuz,"Außerhalb,
nördlich des Ortes an der L 455 nach Offstein; Flur Nördlich vom Heppenheimer Floß",Dirmstein,,"Feldkreuz mit Minuskelinschrift, wohl aus dem 15. oder 16. Jahrhundert",,49.573378,8.246127
Kilometerstein Nr. 5,"Außerhalb,
westlich des Ortes an der L 453 nach Obersülzen; Flur In der Winterhalt",Dirmstein,1872!um 1872,"Sandsteinsäule, um 1872",,49.567994,8.232708
,Diese Seite wurde in die Auswahl der informativen Listen und Portale aufgenommen.,Dirmstein,,,,nope,nope
Katholische Kirche Vierzehn Nothelfer,Bahnhofstraße 3,Ebertsheim,1922!1922/23,"aufgesockelter verbretterter Holzaufbau, Türmchen mit Zeltdach, 1922/23, Architekt H. Prott",Kein Bild vorhanden,49.565325,8.11012
Bahnhof,Bahnhofstraße 21,Ebertsheim,1876,"ehemaliger Bahnhof; Typenbau, spätklassizistische und Neurenaissancemotive, 1876",Kein Bild vorhanden,49.564058,8.107794
Pforte,"Hauptstraße, an Nr. 7",Ebertsheim,1700!18. Jahrhundert,"Pforte, 18. Jahrhundert",Kein Bild vorhanden,49.567286,8.108963
Protestantische Pfarrkirche,Hauptstraße 11,Ebertsheim,1100!12. Jahrhundert,"romanischer Turm, 12. Jahrhundert, oberstes Geschoss mit Zeltdach 18. Bezeichnet, Schiff 1746 barock überformt, chörleinartiger Anbau 16. oder 17. Jahrhundert; ehemaliger Kirchhof, Bruchsteinmauer mit klassizistischen Torpfeilern, Grabsteine des 18. Bezeichnets; am Turm Grabplatte 18. Bezeichnet",Kein Bild vorhanden,49.567069,8.109186
Rat- und Schulhaus,Hauptstraße 13,Ebertsheim,1870,"spätklassizistischer Putzbau, 1870; Kriegergedenktafel 1870/71",Kein Bild vorhanden,49.566954,8.109037
Krüppelwalmdachbau,Hauptstraße 15,Ebertsheim,1762,"eingeschossiger spätbarocker Krüppelwalmdachbau, bezeichnet 1762",Kein Bild vorhanden,49.566778,8.109177
Dreiseithof,Hauptstraße 26,Ebertsheim,1750!Mitte des 18. Jahrhunderts,"Dreiseithof, Mitte des 18. Jahrhunderts; breitgiebeliger Krüppelwalm-Mansarddachbau, Hoftor bezeichnet 1746, Stalltür bezeichnet 1743",Kein Bild vorhanden,49.566478,8.109144
Brücke,"Hauptstraße, zwischen Nr. 26 und 28",Ebertsheim,1800!Erste Hälfte des 19. Jahrhunderts,"Brücke über den Eisbach, einbogig, Sandsteinquader, wohl aus der ersten Hälfte des 19. Jahrhunderts",Kein Bild vorhanden,49.566263,8.109162
Inschriftstein,"Pfarrgasse, an Nr. 10a",Ebertsheim,1700!18. Jahrhundert,"Inschriftstein, 18. Jahrhundert",Kein Bild vorhanden,49.566847,8.108196
Schulhaus,Rodenbacher Straße 4,Ebertsheim,1912,"Schulhaus; Walmdachbau über erhöhter Treppenanlage, offene Vorhalle, 1912, Architekt Peter Heisel",Kein Bild vorhanden,49.56855,8.108599
Friedhof,"Rodenbacher Straße, bei Nr. 7",Ebertsheim,1800!frühes 19. Jahrhundert,"umfriedetes, im frühen 19. Jahrhundert angelegtes Areal; Grabmäler: Chr. F. Rebstock († 1834), neugotisch; P. Eller († 1834), klassizistisch; Familie Fetzer, zwei aufgesockelte Baumkreuze, spätes 19. Jahrhundert; S. Hahn († 1841) und J. Reisinger († 1842), aufgesockelte Urne, klassizistisch; K. Decker († 1871), abgebrochene Säule; G. Chr. Wahl I. († 1871), aufgesockelte Urne, klassizistisch; K. Decker († 1871), abgebrochener Baumstamm",Kein Bild vorhanden,49.568989,8.107977
Kilometerstein,an der Straße nach Eisenberg (L 395); Flur Am Grabenacker,Ebertsheim,1872!um 1872,"Kilometerstein Nr. 25, Säulenstumpf, um 1872",Kein Bild vorhanden,49.566049,8.098241
Hofgut,Bergstraße 6,Ebertsheim,1800!frühes 19. Jahrhundert,"ehemaliges Hofgut; große Hofanlage, frühes 19. Jahrhundert, Mitte des 19. Jahrhunderts erweitert; Wohnhaus mit Außentreppe, bezeichnet 1816; rückwärtige Scheune um 1853, Wirtschaftsbau mit Mansarddach, bezeichnet 1861",Kein Bild vorhanden,49.575092,8.108081
Relieftafel,"In den Kappesgärten, an Nr. 1",Ebertsheim,1800!19. Jahrhundert,"Relieftafel, Sandstein, 19. Jahrhundert",Kein Bild vorhanden,49.574515,8.107794
Ausstattungsstücke der alten Pfarrkirche,"Lautersheimer Straße, in Nr. 2 (Katholische Kirche St. Barbara)",Ebertsheim,1490!ab 1490,"Ausstattungsstücke der alten Pfarrkirche: spätgotische Holzstatue (hl. Dorothea), um 1490; barocke Holzstatuetten (hl. Isidor, hl. Notburga), 18. Jahrhundert; Holzstatue (hl. Josef), zweites Viertel des 18. Jahrhunderts; barocke Mondsichelmadonna, 18. Jahrhundert; zwei Leuchterengel, spätes 17. Jahrhundert, zwei barocke Engelchen, 18. Jahrhundert; Pietà, 18. Jahrhundert; spätgotischer Taufstein, bezeichnet 1520",Kein Bild vorhanden,49.574371,8.104628
Portalsturz,"Lautersheimer Straße, bei Nr. 12",Ebertsheim,1605,"ehemaliger Portalsturz (vom Rathaus?), Renaissance, 1605 (?)",Kein Bild vorhanden,49.572828,8.105504
Protestantische Kirche,Rathausstraße 2,Ebertsheim,1175!spätes 12. Jahrhundert,"im Kern romanischer Saalbau, spätes 12. Jahrhundert, stattlicher Turm, Erdgeschoss aus dem 13. Jahrhundert, Obergeschosse spätgotisch mit romanischen Spolien (Reliefs); landschaftsbildprägend; umfriedeter Kirchhof mit Grabmälern der Familie Seewaldt, 19. Jahrhundert, barocke Pfarrer-Grabplatte",Kein Bild vorhanden,49.574118,8.105457
Dreiseithof,Rathausstraße 5,Ebertsheim,1700!18. Jahrhundert,"Dreiseithof, 18. Jahrhundert; eingeschossiger spätbarocker Mansardwalmdachbau, bezeichnet 1774, Hoftor ehemals bezeichnet 1723, Wirtschaftsbauten bezeichnet 1902, in der Scheune Spolie bezeichnet 1792, im Schuppen Spolie bezeichnet 1608, Volutenstein (Hofmauer) bezeichnet 1738",Kein Bild vorhanden,49.574368,8.105793
Vierseithof,Rathausstraße 8,Ebertsheim,1700!18. Jahrhundert,"Vierseithof; spätbarocker Krüppelwalmdachbau, teilweise Fachwerk, 18. Jahrhundert",Kein Bild vorhanden,49.57436,8.106422
Hofanlage,Rathausstraße 9,Ebertsheim,1674,"Hofanlage, im Kern von 1674 (?); Wohnhaus, teilweise Fachwerk, 17. Jahrhundert, Erdgeschoss gründerzeitlich",Kein Bild vorhanden,49.574495,8.106293
Rathaus,Rathausstraße 16,Ebertsheim,1605,"Baugruppe aus ehemaligem Rathaus und dem Langhaus der katholischen Kirche; stattliches Rathaus mit Außentreppe: Erdgeschoss wohl aus dem frühen 17. Jahrhundert (1605), Zierfachwerkgeschoss wohl nach 1689; daran Saalbau mit Dachreiter, bezeichnet 1765",Kein Bild vorhanden,49.574569,8.106803
Kriegerdenkmal 1914/18 und 1939/45,"Bahnstraße, Ecke Erpolzheimer Straße",Ellerstadt,1936,"Kriegerdenkmal 1914/18 und 1939/45, monumentale Gruppe, 1936 von Franz Lind, Freinsheim, nach 1945 erweitert",Kein Bild vorhanden,49.463256,8.258606
Putzbau,Bahnstraße 33,Ellerstadt,1768,"spätbarocker Putzbau, 1768, Erweiterung 1791, Mezzanin 1860, Hofmauer 18. Jahrhundert; straßenbildprägend",Kein Bild vorhanden,49.462905,8.257677
Friedhof,Erpholzheimer Straße,Ellerstadt,1821,"1821 angelegt, 1861, 1923 und später erweitert, Umfassungsmauer 1822, 1861 und 1923; Grabmäler: Familie H. Fitz, um 1875; Familie J. Weilbrenner, Jugendstilreliefs, um 1905 von N. Berlejung, Ludwigshafen",Kein Bild vorhanden,49.465568,8.257642
Dreiseithof,Fließstraße 3,Ellerstadt,1905,"Dreiseithof; zweieinhalbgeschossiger sandsteingegliederter Ziegelbau, eineinhalbgeschossiger Altenteil, Hoftor bezeichnet 1905, Nebengebäude, Sandsteinquaderbauten",Kein Bild vorhanden,49.461599,8.2592
Walmdachbau,Fließstraße 11,Ellerstadt,1747,"spätbarocker Walmdachbau, teilweise Fachwerk, bezeichnet 1747",,49.461765,8.259893
Hakenhof,Fließstraße 58,Ellerstadt,1750!zweite Hälfte des 18. Jahrhunderts,"spätbarocker Hakenhof, zweite Hälfte des 18. Jahrhunderts, 1843 modernisiert, um 1900 zum Dreiseithof erweitert; eingeschossiger Putzbau, teilweise Fachwerk, mit zwei ausgebauten Dachgeschossen, bezeichnet 1843, Vorbehalt um 1900, Scheune, teilweise Fachwerk, 18. Jahrhundert",,49.462561,8.26256
Protestantische Pfarrkirche,Kirchenstraße 28,Ellerstadt,1500!erstes Drittel des 16. Jahrhunderts,"Glockenturm, erstes Drittel des 16. Jahrhunderts, neuromanischer Zentralbau, Gelbsandsteinquader, 1893/94, Architekt Wilhelm Manchot, Mannheim; Kriegerdenkmal 1849, 1866 und 1870/71, Granit, Reichsadler, 1899",,49.462931,8.260313
Rat- und Schulhaus,Ratsstraße 1,Ellerstadt,1838,"ehemaliges Rat- und Schulhaus; sandsteingegliederter Putzbau, bezeichnet 1838, Architekt eventuell Friedrich von Gärtner, und bezeichnet 1545, wohl von einem Vorgängerbau; straßenbildprägend",,49.462711,8.260618
Denkmalzone Burgruine Elmstein,Burgweg/Berggasse,Elmstein,1100!12. Jahrhundert,"Gründung wohl im 12. Jahrhundert durch Pfalzgraf Konrad zur Wegesicherung, 1525 oder 1688 zerstört; Spornanlage; Reste der Schildmauer und des Palas; ortsbildprägend",//commons.wikimedia.org/wiki/Category:Burg_Elmstein,49.352178,7.932771
Kurfürstliches Jagdhaus,Alte Forststraße 3,Elmstein,1750!Mitte des 18. Jahrhunderts,"ehemaliges kurfürstliches Jagdhaus; Zweiseithof, Mitte des 18. Jahrhunderts; barocker Fachwerkbau (verputzt) mit Mansardwalmdach; barockes Kellergebäude, bezeichnet 1754",Kein Bild vorhanden,49.351148,7.933756
Einfirsthaus,Alte Schulstraße 1,Elmstein,1775!spätes 18. oder frühes 19. Jahrhundert,"Einfirsthaus, spätes 18. oder frühes 19. Jahrhundert",Kein Bild vorhanden,49.351589,7.933223
Dorfbrunnen,"Bahnhofstraße, neben Nr. 1",Elmstein,1800!erste Hälfte des 19. Jahrhunderts,"ehemaliger Dorfbrunnen; klassizistischer Brunnenstock, erste Hälfte des 19. Jahrhunderts, zwei Becken",Kein Bild vorhanden,49.351654,7.935623
Forstamt Elmstein-Süd,Bahnhofstraße 18,Elmstein,1898!1898/99,"Forstamt Elmstein-Süd; späthistoristischer ländlicher Krüppelwalmdachbau, 1898/99; straßenbildprägend mit Schankstraße 2",Kein Bild vorhanden,49.350336,7.937573
Unterstallhaus,Bogengasse 1 und 5,Elmstein,1775!spätes 18. Jahrhundert,"stattliches Unterstallhaus, teilweise Fachwerk, separate Scheune, spätes 18. Jahrhundert",Kein Bild vorhanden,49.352077,7.934297
Friedhof,Friedhofstraße,Elmstein,1820,"1820 angelegt, mehrmals erweitert; neugotisches Friedhofskreuz, bezeichnet 1896; Ehrenmal 1914/18 und 1939/45 mit Teilen des Ehrenmals von 1934",Kein Bild vorhanden,49.351857,7.939485
Erinnerungsstein,"Hauptstraße, an Nr. 30",Elmstein,1917,Erinnerungsstein an das Hungerjahr 1917,Kein Bild vorhanden,49.351226,7.937553
Unterstallhaus,Hauptstraße 35,Elmstein,1850,"Unterstallhaus, teilweise Fachwerk, 1850",Kein Bild vorhanden,49.351352,7.937463
Wohnhaus,Hauptstraße 48,Elmstein,1906,"späthistoristisches Wohnhaus, teilweise Zierfachwerk, bezeichnet 1906",Kein Bild vorhanden,49.351612,7.936419
Gasthaus „Zum Jäger aus Kurpfalz“,Hauptstraße 50,Elmstein,1804,"ehemaliges Gasthaus „Zum Jäger aus Kurpfalz“; stattlicher Krüppelwalmdachbau, bezeichnet 1804; platz- und ortsbildprägend",Kein Bild vorhanden,49.351635,7.936186
Protestantische Pfarrkirche,Hauptstraße 54,Elmstein,1841!1841–43,"Protestantische Pfarrkirche; Sandsteinquader-Saalbau im Rundbogenstil mit neuromanischen Motiven, 1841–43, Architekt August von Voit, späthistoristischer Fassadenturm, 1895, Architekt Heinrich Jester, Speyer; ortsbildprägend",Kein Bild vorhanden,49.351862,7.934929
Protestantisches Pfarrhaus,Hauptstraße 56,Elmstein,1800!erste Hälfte des 19. Jahrhunderts,"Protestantisches Pfarrhaus; stattlicher Walmdachbau, Heimatstil, erste Hälfte des 19. Jahrhunderts, Aufstockung 1908, Architekt Müller, Kaiserslautern",Kein Bild vorhanden,49.351816,7.934386
Gasthaus „Zum Schloßberg“,Hauptstraße 57,Elmstein,1754,"ehemaliges Gasthaus „Zum Schloßberg“, zuvor „Churpfalz-Gasthof“; spätbarocker Krüppelwalmdachbau, teilweise Fachwerk, 1754; straßenbildprägend",Kein Bild vorhanden,49.351864,7.935419
Gasthaus „Zur Linde“,Hauptstraße 60,Elmstein,1908,"Gasthaus „Zur Linde“; stattlicher historisierender Eckbau, 1908; platz- und ortsbildprägend",Kein Bild vorhanden,49.351727,7.933942
Alte katholische Pfarrkirche Mariä Heimsuchuchung,Hauptstraße 62,Elmstein,1765,"Alte katholische Pfarrkirche Mariä Heimsuchuchung; barocker Saalbau, 1765, Architekt Karl Schaeffer, Heidelberg",Kein Bild vorhanden,49.351618,7.933478
Katholisches Pfarrhaus,Hauptstraße 76,Elmstein,1775,"Katholisches Pfarrhaus; Krüppelwalmdachbau, 1775, teilweise Erneuerung in der zweiten Hälfte des 19. Jahrhunderts",Kein Bild vorhanden,49.351684,7.932249
Wappenschmiede,Möllbachstraße 5/7,Elmstein,,ehemalige Wappenschmiede; im Untergeschoss des schlichten Hochwohnhauses wasserbetriebene Schmiede mit technischer Ausstattung; unweit nördlich der Schmiede Bachwehr,Kein Bild vorhanden,49.352113,7.9319
Forstamt Elmstein-Nord,Schankstraße 2,Elmstein,1808,"Forstamt Elmstein-Nord; ländlicher Krüppelwalmdachbau, teilweise Zierfachwerk, 1808, Umbau und Aufstockung 1909, Architekt Otto Baer, Speyer; straßenbildprägend mit Bahnhofstraße 18",Kein Bild vorhanden,49.350205,7.937075
Katholische Pfarr- und Wallfahrtskirche zum Unbefleckten Herzen Mariä,Schankstraße 11,Elmstein,1950!1950–52,"Katholische Pfarr- und Wallfahrtskirche zum Unbefleckten Herzen Mariä; dreischiffige Basilika mit Querhaus und Vierungsturm, 1950–52, Architekt Albert Boßlet, Würzburg",Kein Bild vorhanden,49.350045,7.935516
Grenzstein,an der Verbindungsstraße von Elmstein nach Weidenthal (K 38),Elmstein,1910!,"Grenzstein: Sandsteinkreuz, bezeichnet 1910; der Straße folgend nach Nordosten in regelmäßiger Folge Grenzsteine, 1768",Kein Bild vorhanden,49.387904,7.94777
Nibelungenheim,im Wald südlich der Straße von Elmstein nach Weidenthal (K 38); Distrikt Legelberg,Elmstein,,"eingeschossiger Heimatstilbau, bezeichnet 1927–1934, Architekt Bruno Lenhard, auf älteren Resten",Kein Bild vorhanden,49.381214,7.933678
Nibelungenfelsen,oberhalb der Mündung des kleinen Legelbachs an der nördlich Elmsteins bei der Alten Schmelz abzweigenden Straße über Schwarzsohl nach Weidenthal,Elmstein,,"terrassiertes Felsmassiv, Relief mit Nibelungensage-Figuren, 1928 von Heinrich Hawick, Dortmund",Kein Bild vorhanden,49.365997,7.92634
Triftanlagen am Legelbach,"nördlich des Ortes, unterhalb des Stangen-Ecks seitwärts der K 38 zwischen Elmstein und Schwarzsohl",Elmstein,,"Franzensklause, zweites Viertel des 19. Jahrhunderts; nördlich davon an der Straße beim Hutbrunnen Riesel; Trockentalklause",Kein Bild vorhanden,49.376959,7.920944
Loogstein,südwestlich von Schwarzsohl an der Verbindungsstraße von Elmstein nach Weidenthal (K 38),Elmstein,1602,"Steinernes Kreuz; reliefierter Sandsteinfindling, 1602 erstmals erwähnt",Kein Bild vorhanden,49.387715,7.947834
Uhr- und Glockentürmchen,Mühlstraße ohne Nummer,Elmstein,1900!um 1900,"Uhr- und Glockentürmchen, Fachwerkkonstruktion auf massivem Sockel, Mansarddach, um 1900",Kein Bild vorhanden,49.346779,7.949662
Fachwerkwohnhaus,Talstraße 2,Elmstein,1906!nach 1906,"stattliches eineinhalbgeschossiges Fachwerkwohnhaus, nach 1906",Kein Bild vorhanden,49.348397,7.950501
Alter Turm,Talstraße 13,Elmstein,1488,"Kapellenruine, sogenannter Alter Turm; Bruchsteinbau mit Ansätzen der Außenmauern des ehemaligen Saalbaus, 1488; Teile der Langhauswände im Haus Talstraße 15",Kein Bild vorhanden,49.348611,7.949996
Naturfreundehaus Harzofen,"Esthaler Straße 63, 65",Elmstein,1919!1919–21,"1919–21 mit älteren Teilen, Ausbau 1933/34; Nr. 63 Krüppelwalmdachbau im Heimatstil, Treppenturm; Nr. 65 1938",Kein Bild vorhanden,49.361302,7.951182
Denkmalzone Ortskern,"Dorfstraße 54, 54a, 56–62, 64, 65, 67–80, 82–92, 94, 95, 97 und 101, Hübelgasse 1, 3 und 5, Schlossgasse 2, Wiesengasse 1, 2–10 (gerade Nummern) und 7–17 (ungeraden Nummern), Steingasse 2, Entengasse 1–4",Elmstein,1700!18. und 19. Jahrhundert,"Waldarbeiterdorf mit Unterstallhäusern des 18. und 19. Jahrhunderts, Schule, Lehrerwohnhäusern, Gasthaus",Kein Bild vorhanden,49.332057,7.916734
Protestantische Kirche,Dorfstraße 31,Elmstein,1931!1931–33,"Saalbau im Heimatstil, 1931–33, Architekt Ernst Stoll, Neustadt; ortsbildprägend; dazugehörig das Gemeindehaus (Dorfstraße 29), Walmdachbau in barockisierendem Heimatstil, 1928/29",Kein Bild vorhanden,49.33322,7.919163
Schulhaus und Lehrerwohnhaus,"Dorfstraße 54, 54a, 56",Elmstein,1905,"Schulhaus und ehemaliges Lehrerwohnhaus; Nr. 56 Schule, Krüppelwalmdachbau, 1905, Erweiterung 1910; Nr. 54, 54 a eingeschossiges Doppelwohnhaus mit Mansardwalmdächern, um 1910; bauliche Gesamtanlage; ortsbildprägend",Kein Bild vorhanden,49.332208,7.919791
Unterstallhaus,Dorfstraße 69,Elmstein,1836,"stattliches Unterstallhaus, Sandsteinquaderbau, bezeichnet 1836",Kein Bild vorhanden,49.332082,7.917514
