"





Hauptstraße 1","





Hauptstraße 1", Rheinbrohl,,"Bahnhof


",,50.498701,7.328213,
"





Hauptstraße 14","





Hauptstraße 14", Rheinbrohl,,"Villa


",,50.491294,7.334194,
"





Kirchstraße 2","





Kirchstraße 2", Rheinbrohl,,"ehemaliger Bahnhof


",,50.492565,7.330902,
"





südlich oberhalb der Ortslage","





südlich oberhalb der Ortslage", Rheinbrohl,,"Ehrenmal


",,,,
Arienheller 7,Arienheller 7, Rheinbrohl,,"landgutartige Hofanlage; repräsentativer Mansarddachbau, Anfang des 20. Jahrhunderts, Wirtschaftshof",,50.51106,7.332456,
(gegenüber) Arienheller 7,(gegenüber) Arienheller 7, Rheinbrohl,,"Heiligenhäuschen, Mauerblock mit spitzgiebliger Nische, 18. oder 19. Jahrhundert",,,,
(in) Arienheller 16,(in) Arienheller 16, Rheinbrohl,,"im Ostflüge des evangelischen Altenheims ehemalige Zisterzienserkapelle; Reste eines Massivbaus mit Kreuzstockfenstern, 16. Jahrhundert, neugotischer Erker, kleiner Kapellenchor",,50.50986,7.33357,
"





(gegenüber) Arienheller 7","





(gegenüber) Arienheller 7", Rheinbrohl,,"Heiligenhäuschen


",,,,
"





(in) Arienheller 16","





(in) Arienheller 16", Rheinbrohl,,ehemalige Zisterzienserkapelle,,50.50986,7.33357,
Friedrichstraße 3,Friedrichstraße 3, Rheinbrohl,,"Fachwerkhaus, teilweise massiv und verschiefert, 17. Jahrhundert; Gesamtanlage mit Fachwerkscheune, teilweise massiv, 18. oder 19. Jahrhundert",,50.554156,7.291792,
Breitscheider Straße 1,Breitscheider Straße 1, Roßbach (Wied),,"Katholische Filialkirche St. Michael; dreiachsiger Bruchsteinsaal, 1863",,50.574887,7.4164,
Wiedtalstraße 45,Wiedtalstraße 45, Roßbach (Wied),,"Fachwerkhaus mit (jüngerem) Niederlass, teilweise massiv, 18. Jahrhundert",,50.574502,7.415943,
Wiedtalstraße 66,Wiedtalstraße 66, Roßbach (Wied),,"Fachwerkhaus, teilweise massiv, 18. Jahrhundert",,50.57718,7.41555,
westlich der Ortslage an der Wied,westlich der Ortslage an der Wied, Roßbach (Wied),,"ehemaliges Hofgut Oberbuchenau; großvolumiges repräsentatives Gutshaus, heutiges Erscheinungsbild von 1924/25 (Umbau), im Kern wohl älter; barockisierender Mansarddachbau; Gesamtanlage mit Neben- und Wirtschaftsgebäuden, im Kern wohl aus der Mitte des 19. Jahrhunderts",,,,
Ringstraße 11,Ringstraße 11, Roßbach (Wied),,"Fachwerkhaus, spätes 18. Jahrhundert",,50.563709,7.42074,
Linzer Straße,Linzer Straße, Roßbach (Wied),,"Katholische Kapelle Zur Geburt Mariä; zweiachsiger Saalbau, bezeichnet 1849",,50.567035,7.385447,
Im Brochenbachtal 29,Im Brochenbachtal 29, Sankt Katharinen (Landkreis Neuwied),,"Brochenbachsmühle, Fachwerkhaus, teilweise massiv",,50.575454,7.359916,
Hummelsberger Straße,Hummelsberger Straße, Sankt Katharinen (Landkreis Neuwied),,"Katholische Filialkirche St. Apollonia; kleiner neugotischer Saalbau, nach 1878",,50.58333,7.335094,
Bahnhofstraße,Bahnhofstraße, Sankt Katharinen (Landkreis Neuwied),,"Wegekapelle, kreuzgratgewölbter Putzbau, um 1900",,50.596227,7.345946,
Barbarastraße,Barbarastraße, Sankt Katharinen (Landkreis Neuwied),,"Bildstock, bezeichnet 1691",,50.593022,7.341064,
Linzer Straße 65,Linzer Straße 65, Sankt Katharinen (Landkreis Neuwied),,"Katholische Pfarrkirche St. Katharina; ehemalige Klosterkirche, steiler sechsachsiger Putzbau, 1317–24, Seitenschiff 1912/13, Westportal 1901",,50.590588,7.343747,
Hochstraße,Hochstraße, Sankt Katharinen (Landkreis Neuwied),,"Katholische Filialkirche Herz Jesu; kleiner neugotischer Saalbau, 1877/78",,50.59997,7.33738,
Hochstraße,Hochstraße, Sankt Katharinen (Landkreis Neuwied),,"Wegekreuz, Schaftkreuz, bezeichnet 1719",,50.59997,7.33738,
Hochstraße 5,Hochstraße 5, Sankt Katharinen (Landkreis Neuwied),,"stattliches Fachwerk-Quereinhaus, bezeichnet 1701; Fachwerkscheune, 18. oder 19. Jahrhundert",,50.59971,7.337935,
Hochstraße 7,Hochstraße 7, Stebach,,"Fachwerkhaus, teilweise massiv und verkleidet, 19. Jahrhundert",,50.512467,7.663869,
Lindenallee 10,Lindenallee 10, Steimel,,"sogenanntes Haus Neitzert; barocker Mansarddachbau, im Dachwerk bezeichnet 1730",,50.61676,7.62612,
Bergstraße 7,Bergstraße 7, Steimel,,"Fachwerkhaus, teilweise massiv und verschiefert, 19. Jahrhundert",,50.61286,7.64056,
Bergstraße 12,Bergstraße 12, Steimel,,"Fachwerkhaus, teilweise massiv und verschiefert, 18. Jahrhundert",,50.611928,7.64142,
Oberstraße 16,Oberstraße 16, Straßenhaus,,"Fachwerkhaus mit Niederlass, 17. Jahrhundert, im 19. Jahrhundert teilweise erneuert; Gesamtanlage mit Fachwerkscheune, teilweise massiv",,50.54907,7.50998,
Brunnenstraße 10,Brunnenstraße 10, Straßenhaus,,"Fachwerkhaus, teilweise massiv, angeblich von 1680",,50.53701,7.51662,
Brunnenstraße 17,Brunnenstraße 17, Straßenhaus,,"Fachwerkhaus, teilweise massiv und verschiefert, 18. Jahrhundert",,50.537028,7.517753,
(zu) Unterdorfstraße 5,(zu) Unterdorfstraße 5, Straßenhaus,,"kleines Fachwerkhaus, verputzt, wohl aus dem 17. oder 18. Jahrhundert",,50.53668,7.51626,
Jahrsfelder Mühlen 2,Jahrsfelder Mühlen 2, Straßenhaus,,"Fachwerkhaus, 19. Jahrhundert",,,,
Kirchstraße 13,Kirchstraße 13, Straßenhaus,,"Streckhof; Fachwerkhaus, teilweise massiv, 18. Jahrhundert, Wirtschaftsteil aus dem 19. Jahrhundert",,50.54506,7.5041,
Luisenstraße 5,Luisenstraße 5, Straßenhaus,,Fachwerkhaus,,50.543625,7.504593,
Mittelstraße 5,Mittelstraße 5, Straßenhaus,,"Fachwerkhaus, 19. Jahrhundert",,50.54417,7.50173,
"
 Commons","
 Commons", Straßenhaus,,"Cultural heritage monuments in Straßenhaus – Sammlung von Bildern, Videos und Audiodateien
",,,,
Denkmalzone Henkel-Park (Bahnhofstraße 1),Denkmalzone Henkel-Park (Bahnhofstraße 1), Unkel,,"Park der 1960 niedergelegten Villa Henkel, 1903; ehemalige Nebengebäude: stattliches Wohnhaus mit Wirtschaftsgebäude, um 1910, Hofeinfahrt bezeichnet 1927",,,,
"Denkmalzone Jüdischer Friedhof (Am Hohen Weg, auf dem städtischen Friedhof)","Denkmalzone Jüdischer Friedhof (Am Hohen Weg, auf dem städtischen Friedhof)", Unkel,,acht Grabsteine auf einem von Mauer und Hecke begrenzten Areal des städtischen Friedhofs,,,,
"Denkmalzone Ortskern (Prälat-Schwamborn-Straße, Corneliaweg, Lehngasse, Am Graben, St.-Pantaleon-Straße, Günther-Lauffs-Promenade, Karl-Trimborn-Platz, Rheinpromenade, Von-Werner-Straße, Lühlingsgasse, Vogtsgasse, Willy-Brandt-Platz, Freiligrath-Straße, Pützgasse, Kirchstraße, Frankfurter Straße)","Denkmalzone Ortskern (Prälat-Schwamborn-Straße, Corneliaweg, Lehngasse, Am Graben, St.-Pantaleon-Straße, Günther-Lauffs-Promenade, Karl-Trimborn-Platz, Rheinpromenade, Von-Werner-Straße, Lühlingsgasse, Vogtsgasse, Willy-Brandt-Platz, Freiligrath-Straße, Pützgasse, Kirchstraße, Frankfurter Straße)", Unkel,,"historisches Ortsbild, das auf der mittelalterlichen Grundrissstruktur innerhalb des halbovalen Mauerrings aufbaut, mit unverwechselbarem Uferpanorama mit den gotischen Wahrzeichen Pfarrkirche St. Pantaleon, Turm des Fronhofs und Gefängnisturm, der von Fachwerkbauten geprägten Hofbebauung des 17. und 18. Jahrhundert sowie Villenanlagen des 18. und 19. Jahrhundert (Fronhof und Burg), die sich zu geschlossenen kennzeichnenden Platz- und Straßenbildern zusammenfügen, sowie der wohl Ende des 14. oder Anfang des 15. Jahrhunderts mit zwei Ecktürmen errichteten Ortsbefestigung, von der sich entlang der Rheinfront und durch die Grundrissstruktur der Straßen „Am Graben“ und „St.-Pantaleon-Straße“ große zusammenhängende Teile erhalten haben",,,,
Brückenstraße,Brückenstraße, Unkel,,"Wegekreuz, Schaftkreuz, bezeichnet 1750 und 1751",,50.591316,7.225983,
Brückenstraße 5,Brückenstraße 5, Unkel,,"Fachwerkhaus, 18. Jahrhundert",,50.59159,7.2268,
Brückenstraße 36,Brückenstraße 36, Unkel,,"Burg Vilzelt; Bruchsteinbau, 1713–16, Architekt Matys Groenlandt",,50.591505,7.226846,
Kapellenstraße 2,Kapellenstraße 2, Unkel,,"ursprünglich eingeschossiges Fachwerkhaus, 18. Jahrhundert, rechts im 19. Jahrhundert um ein Geschoss erhöht; ortsbildprägende Lage",,50.590444,7.226498,
Sebastianstraße,Sebastianstraße, Unkel,,"Brunnen, bezeichnet 18[..] (erste Hälfte des 19. Jahrhunderts)",,50.591195,7.225493,
Sebastianstraße,Sebastianstraße, Unkel,,"Katholische Kapelle St. Sebastian; kleiner Saalbau, 1753",,50.591195,7.225493,
Sebastianstraße 36,Sebastianstraße 36, Unkel,,"Fachwerkhaus, teilweise massiv, bezeichnet 1700",,50.590469,7.225825,
Sebastianstraße 39,Sebastianstraße 39, Unkel,,"Fachwerkhaus, teilweise massiv, geschnitzter Kranbalken, 18. Jahrhundert",,50.59088,7.225798,
Sebastianstraße 43,Sebastianstraße 43, Unkel,,"zweiflügliges Fachwerkhaus, wohl noch aus dem 16. Jahrhundert, Erweiterungsbau um 1800",,50.59081,7.226093,
"Denkmalzone Ortskern Scheuren (Bergstraße 1–5 (ungerade Nummern) und 2–12 (gerade Nummern), Im Winkel 3 und 5, Sankt-Josef-Straße 3–17 (ungerade Nummern) und 2–26 (gerade Nummern ohne Nummer 16a))","Denkmalzone Ortskern Scheuren (Bergstraße 1–5 (ungerade Nummern) und 2–12 (gerade Nummern), Im Winkel 3 und 5, Sankt-Josef-Straße 3–17 (ungerade Nummern) und 2–26 (gerade Nummern ohne Nummer 16a))", Unkel,,bemerkenswerte Einzelbauten des 16. bis 19. Jahrhunderts in ungewöhnlich hoher Dichte erhalten,,,,
Wikipedia,Wikipedia, Unkel,,ilderwunsch an bestimmtem Ort,,,,
Kirchstraße,Kirchstraße, Urbach (Westerwald),,"Evangelische Pfarrkirche, ehemals St. Peter; achteckiger Zentralbau, spätklassizistisch mit neuromanischen Einzelformen, 1825–30, Architekt Ferdinand Nebel, Koblenz, spätromanischer Westturm",,50.563408,7.58748,
Kirchstraße 3,Kirchstraße 3, Urbach (Westerwald),,"Pfarrhaus, zweite Hälfte des 19. Jahrhunderts; stattlicher Fachwerkbau mit Kniestock, teilweise verschiefert; Gesamtanlage mit ehemaligem Wirtschaftsteil",,50.56365,7.5872,
"Raubacher Straße, auf dem Friedhof","Raubacher Straße, auf dem Friedhof", Urbach (Westerwald),,Kriegerdenkmal des Ersten und Zweiten Weltkriegs,,,,
"Denkmalzone Ortskern (Mittelstraße 40, 42 und 44, Huhlay 10 sowie Fachwerkscheune zwischen Huhlay 6 und 10)","Denkmalzone Ortskern (Mittelstraße 40, 42 und 44, Huhlay 10 sowie Fachwerkscheune zwischen Huhlay 6 und 10)", Urbach (Westerwald),,"vier unregelmäßig gestreute Hofanlagen, 17. und 18. Jahrhundert",,,,
Huhlay 1,Huhlay 1, Urbach (Westerwald),,"stattliches Fachwerkhaus, teilweise massiv und verschiefert, Krüppelwalmdach, 18. Jahrhundert",,50.55787,7.58358,
Huhlay 10,Huhlay 10, Urbach (Westerwald),,"Fachwerkhaus, teilweise massiv, 18. Jahrhundert; Gesamtanlage mit Fachwerknebengebäuden, teilweise massiv, 18. Jahrhundert",,50.55727,7.58239,
Mittelstraße 35,Mittelstraße 35, Urbach (Westerwald),,"Fachwerkhaus, teilweise massiv und verkleidet, 18. Jahrhundert",,50.55724,7.58404,
Mittelstraße 40,Mittelstraße 40, Urbach (Westerwald),,"Fachwerkhaus, teilweise massiv und verkleidet, 18. Jahrhundert",,50.55743,7.58296,
Mittelstraße 44,Mittelstraße 44, Urbach (Westerwald),,"Fachwerkhaus, teilweise massiv und verkleidet, wohl aus dem 18. Jahrhundert",,50557,7.58228,
"Willscheid, Hauptstraße","Willscheid, Hauptstraße", Vettelschoß,,"Bernarduskapelle; kleiner Fachwerkbau, 1683",,50.618234,7.346645,
Denkmalzone Jüdischer Friedhof (östlich der Ortslage oberhalb des Wiedufers im Wald),Denkmalzone Jüdischer Friedhof (östlich der Ortslage oberhalb des Wiedufers im Wald), Waldbreitbach,,"umzäuntes Hangareal mit etwa 43 Grabsteinen, erste Hälfte des 19. Jahrhunderts bis 1937",,50.550273,7.417458,
An der Commende 7,An der Commende 7, Waldbreitbach,,"ehemalige Kommende des Deutschen Ordens; siebenachsiges Wohnhaus der gegen 1260 errichteten Anlage, bezeichnet 1703",,50.551005,7.419139,
Brückenstraße,Brückenstraße, Waldbreitbach,,"ehemalige Dorfschmiede; kleiner, teilweise massiv erneuerter Fachwerkbau, angeblich von 1769; vollständige Schmiedeausstattung",,50.552589,7.416001,
Gartenweg 1,Gartenweg 1, Waldbreitbach,,"Fachwerkhaus, bezeichnet 1730",,50.55169,7.41716,
Marienstraße,Marienstraße, Waldbreitbach,,"Katholische Pfarrkirche Mariä Himmelfahrt; Westturm vom Anfang des 13. Jahrhunderts, neugotisches Langhaus, 1876–78",,50.550382,7.417335,
Neuwieder Straße 47,Neuwieder Straße 47, Waldbreitbach,,"stattliches Fachwerkhaus, teilweise massiv, Krüppelwalmdach, 18. Jahrhundert",,50.55074,7.41689,
Neuwieder Straße 61,Neuwieder Straße 61, Waldbreitbach,,"Fachwerkhaus, Krüppelwalmdach, 18. Jahrhundert",,50.551029,7.417551,
Neuwieder Straße 71,Neuwieder Straße 71, Waldbreitbach,,"Fachwerkhaus, Krüppelwalmdach, wohl aus der zweiten Hälfte des 18. Jahrhunderts",,50.551487,7.417726,
Neuwieder Straße 77,Neuwieder Straße 77, Waldbreitbach,,"Fachwerkhaus, teilweise massiv, eventuell noch aus dem 17. Jahrhundert, hintere Zone jünger",,50.551873,7.417328,
(bei) Neuwieder Straße 77,(bei) Neuwieder Straße 77, Waldbreitbach,,"Wegekreuz, Schaftkreuz, Sandstein, bezeichnet 1732 oder 1737",,50.551873,7.417328,
Neuwieder Straße 83,Neuwieder Straße 83, Waldbreitbach,,"Fachwerkhaus, bezeichnet 1796",,50.552542,7.417573,
Oberdorfstraße,Oberdorfstraße, Waldbreitbach,,"Antoniuskapelle; Fachwerkbau, bezeichnet 1667",,50.55179,7.421455,
Wiedufer 9,Wiedufer 9, Waldbreitbach,,"sogenannte Scheids-Mühle; stattliches Fachwerkhaus, teilweise massiv, Krüppelwalmdach, 18. Jahrhundert, eisernes Mühlrad",,50.55318,7.416305,
(bei) Wiedufer 9,(bei) Wiedufer 9, Waldbreitbach,,"ehemalige Ölmühle; Bruchsteinbau, teilweise Fachwerk, wohl von 1778, renoviert 1826, hölzernes Mühlrad",,50.55318,7.416305,
südlich der Ortslage,südlich der Ortslage, Waldbreitbach,,"Franziskanerinnenkloster Marienhaus; Kapelle, neugotischer Bruchsteinsaal, 1886/87 sowie Klostergebäude, 1887/88, Architekt Caspar Clemens Pickel, Düsseldorf",,50.550273,7.417458,
südlich der Ortslage an der Wied,südlich der Ortslage an der Wied, Waldbreitbach,,"Katholische Heilig-Kreuz-Kapelle; einschiffiger Bau mit weitausladenden Querarmen, um 1700",,50.550273,7.417458,
nordwestlich der Ortslage im Wald,nordwestlich der Ortslage im Wald, Waldbreitbach,,"Schloss Walburg; schlossartiges Landhaus; Bruchsteinbau, Motive der Burgenarchitektur, 1905",,50.550273,7.417458,
südlich der Ortslage,südlich der Ortslage, Waldbreitbach,,"Sankt-Antonius-Haus; dreigeschossiger, dreiflügeliger Bruchsteinbau, 1891; neugotische Kapelle, 1905",,50.550273,7.417458,
Klosterstraße 21,Klosterstraße 21, Waldbreitbach,,"ehemaliger Deutschherrenhof; Fachwerkbau, teilweise massiv, 18. Jahrhundert",,50.54581,7.42377,
östlich der Ortslage,östlich der Ortslage, Waldbreitbach,,"Wegekapelle, Putzbau, 17. oder 18. Jahrhundert",,50.550273,7.417458,
Höhenweg 28,Höhenweg 28, Woldert,,"Hofanlage, 19. Jahrhundert; Fachwerkhaus, teilweise verschiefert, Fachwerkscheune, teilweise massiv",,50.602313,7.649054,
Steimeler Straße 12,Steimeler Straße 12, Woldert,,"Fachwerkhaus, teilweise massiv und verschiefert, wohl aus dem 18. Jahrhundert",,50.60221,7.64515,
Dorfstraße 27,Dorfstraße 27, Woldert,,"Fachwerkhaus einer Hofanlage, teilweise massiv, 18. Jahrhundert",,50.613925,7.653742,
Fachwerkhaus,Hauptstraße 55,Ockenfels,1800!um 1800,Mansarddach,Kein Bild vorhanden,50.578367,7.273357,
Ehemalige katholische Filialkirche St. Donatus,Kirchstraße,Ockenfels,1700!um 1700,kleiner barocker Saalbau,Kein Bild vorhanden,50.576688,7.272405,
Fachwerkhaus,Kirchstraße 4,Ockenfels,1750!18. Jahrhundert,"teilweise massiv, Mansarddach",Kein Bild vorhanden,50.576317,7.272202,
Wohn- und Wirtschaftsgebäude,Kirchstraße 6,Ockenfels,"1700!wohl 17. oder 18. Jahrhundert, 18. Jahrhundert (rückwärtige Erweiterung)","stattlicher dreigeschossiger Fachwerkbau, teilweise massiv",Kein Bild vorhanden,50.576459,7.272173,
Fachwerkhaus,Hauptstraße 55,Ockenfels,1800!um 1800,Mansarddach,Kein Bild vorhanden,50.578367,7.273357,
Ehemalige katholische Filialkirche St. Donatus,Kirchstraße,Ockenfels,1700!um 1700,kleiner barocker Saalbau,Kein Bild vorhanden,50.576688,7.272405,
Fachwerkhaus,Kirchstraße 4,Ockenfels,1750!18. Jahrhundert,"teilweise massiv, Mansarddach",Kein Bild vorhanden,50.576317,7.272202,
Wohn- und Wirtschaftsgebäude,Kirchstraße 6,Ockenfels,"1700!wohl 17. oder 18. Jahrhundert, 18. Jahrhundert (rückwärtige Erweiterung)","stattlicher dreigeschossiger Fachwerkbau, teilweise massiv",Kein Bild vorhanden,50.576459,7.272173,
Katholische Pfarrkirche St. Bartholomäus,"Windhagen
Hauptstraße",Windhagen,1869–1870,"neugotische Hallenkirche; Architekt: Vincenz Statz, Köln; Wegekreuz, bezeichnet 1731; Grabkreuze, 18. Jahrhundert",Kein Bild vorhanden,50.643461,7.354305,
Wegekreuz,"Windhagen
Hauptstraße",Windhagen,1702!bezeichnet 1702,,Kein Bild vorhanden,50.643399,7.353674,
Wegekreuz,"Windhagen
Hauptstraße",Windhagen,1878!bezeichnet 1878,neugotisch,Kein Bild vorhanden,50.643911,7.354174,
Wegekreuz,"Windhagen
Hauptstraße",Windhagen,1886!bezeichnet 1886,,Kein Bild vorhanden,50.640118,7.361138,
Wegekreuz,"Windhagen
Hauptstraße",Windhagen,1918!bezeichnet 1918,,Kein Bild vorhanden,50.636499,7.365391,
Fachwerkhaus,"Windhagen
Hauptstraße 46",Windhagen,1750!18. Jahrhundert, 19. Jahrhundert (Verlängerung),,Kein Bild vorhanden,50.630773,7.345322
Wirtschaftsgebäude des ehemaligen Pfarrhofs,"Windhagen
(zu) Hauptstraße 49",Windhagen,1815!Anfang des 19. Jahrhunderts,Fachwerkbau,Kein Bild vorhanden,50.63174,7.335588,
Wegekreuz,"Windhagen
(bei) Heckener Straße 7",Windhagen,1875!bezeichnet 1875,,Kein Bild vorhanden,50.641079,7.379486,
Wegekreuz,"Windhagen
Gemarkung: östlich der Ortslage an der Straße nach Hüngsberg",Windhagen,1880!bezeichnet 1880 (?),Nischenkreuz,Kein Bild vorhanden,50.643587,7.37144,
Wegekreuz,Birken,Windhagen,1880!um 1880,,Kein Bild vorhanden,50.635552,7.327607,
Wegekreuz,"Frohnen
Frohner Straße",Windhagen,1880!um 1880,,,50.618414,7.364902,
Katholische Filialkirche Heilige Dreifaltigkeit,"Hallerbach
Hallerbacher Straße",Windhagen,1614!angeblich bezeichnet 1614,kleiner Saalbau,,50.658503,7.358817,
Fachwerkhaus,"Hüngsberg
Hüngsberg 11 (an der K 30)",Windhagen,1750!18. Jahrhundert,teilweise massiv,,50.657106,7.365567,
"neubarocke Walmdachvilla; Gesamtanlage mit Park, Mauer und Torpfosten","Johannisberg
Johannisberg 4",Windhagen,1920!um 1920/30,teilweise massiv,,nope,nope,
Katholische Kapelle St. Sebastian,"Rederscheid
Am Kapellchen",Windhagen,1803!bezeichnet 1803,"kleiner Saal, Fachwerkgiebel, Barockaltar",,nope,nope,
Wegekreuz,"Rederscheid
Rederscheider Straße",Windhagen,1856!bezeichnet 1856,,,,,
Hohner Mühle,"Rederscheid
Gemarkung",Windhagen,1750!im Kern aus dem 18. Jahrhundert,,,,,
Kapelle,"Stockhausen
Stockhausener Straße",Windhagen,1884–1886,neugotischer Backsteinsaal,,,,
Fachwerkhaus eines ehemaligen Gräflich-Nesselroder Hofes,"Stockhausen
Weiherstraße ohne Nummer",Windhagen,1700!im Kern vor 1700,"teilweise Rähm-, teilweise Ständerbau,",,,,
Wegekreuz,"Stockhausen
(bei) Weiherstraße 5",Windhagen,1876!bezeichnet 1876,,,,,
Katholische Pfarrkirche St. Bartholomäus,"Windhagen
Hauptstraße",Windhagen,1869–1870,"neugotische Hallenkirche; Architekt: Vincenz Statz, Köln; Wegekreuz, bezeichnet 1731; Grabkreuze, 18. Jahrhundert",Kein Bild vorhanden,50.643461,7.354305,
Wegekreuz,"Windhagen
Hauptstraße",Windhagen,1702!bezeichnet 1702,,Kein Bild vorhanden,50.643399,7.353674,
Wegekreuz,"Windhagen
Hauptstraße",Windhagen,1878!bezeichnet 1878,neugotisch,Kein Bild vorhanden,50.643911,7.354174,
Wegekreuz,"Windhagen
Hauptstraße",Windhagen,1886!bezeichnet 1886,,Kein Bild vorhanden,50.640118,7.361138,
Wegekreuz,"Windhagen
Hauptstraße",Windhagen,1918!bezeichnet 1918,,Kein Bild vorhanden,50.636499,7.365391,
Fachwerkhaus,"Windhagen
Hauptstraße 46",Windhagen,1750!18. Jahrhundert, 19. Jahrhundert (Verlängerung),,Kein Bild vorhanden,50.630773,7.345322
Wirtschaftsgebäude des ehemaligen Pfarrhofs,"Windhagen
(zu) Hauptstraße 49",Windhagen,1815!Anfang des 19. Jahrhunderts,Fachwerkbau,Kein Bild vorhanden,50.63174,7.335588,
Wegekreuz,"Windhagen
(bei) Heckener Straße 7",Windhagen,1875!bezeichnet 1875,,Kein Bild vorhanden,50.641079,7.379486,
Wegekreuz,"Windhagen
Gemarkung: östlich der Ortslage an der Straße nach Hüngsberg",Windhagen,1880!bezeichnet 1880 (?),Nischenkreuz,Kein Bild vorhanden,50.643587,7.37144,
Wegekreuz,Birken,Windhagen,1880!um 1880,,Kein Bild vorhanden,50.635552,7.327607,
Wegekreuz,"Frohnen
Frohner Straße",Windhagen,1880!um 1880,,,50.618414,7.364902,
Katholische Filialkirche Heilige Dreifaltigkeit,"Hallerbach
Hallerbacher Straße",Windhagen,1614!angeblich bezeichnet 1614,kleiner Saalbau,,50.658503,7.358817,
Fachwerkhaus,"Hüngsberg
Hüngsberg 11 (an der K 30)",Windhagen,1750!18. Jahrhundert,teilweise massiv,,50.657106,7.365567,
"neubarocke Walmdachvilla; Gesamtanlage mit Park, Mauer und Torpfosten","Johannisberg
Johannisberg 4",Windhagen,1920!um 1920/30,teilweise massiv,,nope,nope,
Katholische Kapelle St. Sebastian,"Rederscheid
Am Kapellchen",Windhagen,1803!bezeichnet 1803,"kleiner Saal, Fachwerkgiebel, Barockaltar",,nope,nope,
Wegekreuz,"Rederscheid
Rederscheider Straße",Windhagen,1856!bezeichnet 1856,,,,,
Hohner Mühle,"Rederscheid
Gemarkung",Windhagen,1750!im Kern aus dem 18. Jahrhundert,,,,,
Kapelle,"Stockhausen
Stockhausener Straße",Windhagen,1884–1886,neugotischer Backsteinsaal,,,,
Fachwerkhaus eines ehemaligen Gräflich-Nesselroder Hofes,"Stockhausen
Weiherstraße ohne Nummer",Windhagen,1700!im Kern vor 1700,"teilweise Rähm-, teilweise Ständerbau,",,,,
Wegekreuz,"Stockhausen
(bei) Weiherstraße 5",Windhagen,1876!bezeichnet 1876,,,,,
